"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        2618,      -7.028779933,      -3.733266769,      -5.414090072,      -1.925704021,      -6.495723868,          1021.356,    0.002461407251,    0.009837572418,                 0,                 0,                 0,   -0.001264868244,    0.002461407251,    0.009837572418,                 0,       3.996726837,   0.0001500018564
          0,           0,        2619,      -7.029170873,      -3.734136571,      -5.414857704,      -1.926643178,      -6.496484626,          1021.356,    0.002461371255,    0.009837254936,                 0,                 0,                 0,   -0.001264724081,    0.002461371255,    0.009837254936,                 0,       3.996656301,   0.0001500018564
          0,           0,        2620,      -7.029561526,      -3.735006384,       -5.41562545,      -1.927582296,      -6.497245528,          1021.356,    0.002461335333,     0.00983693822,                 0,                 0,                 0,   -0.001264580267,    0.002461335333,     0.00983693822,                 0,       3.996585954,   0.0001500018564
          0,           0,        2621,      -7.029951891,      -3.735876208,       -5.41639331,      -1.928521374,      -6.498006574,          1021.356,    0.002461299486,    0.009836622269,                 0,                 0,                 0,   -0.001264436803,    0.002461299486,    0.009836622269,                 0,       3.996515793,   0.0001500018564
          0,           0,        2622,      -7.030341971,      -3.736746044,       -5.41716128,      -1.929460412,      -6.498767766,          1021.356,    0.002461263714,     0.00983630708,                 0,                 0,                 0,   -0.001264293686,    0.002461263714,     0.00983630708,                 0,       3.996445819,   0.0001500018564
          0,           0,        2623,      -7.030731765,       -3.73761589,      -5.417929357,      -1.930399414,      -6.499529101,          1021.356,    0.002461228016,    0.009835992653,                 0,                 0,                 0,   -0.001264150917,    0.002461228016,    0.009835992653,                 0,       3.996376031,   0.0001500018564
          0,           0,        2624,      -7.031121274,      -3.738485747,      -5.418697551,      -1.931338373,      -6.500290581,          1021.356,    0.002461192393,    0.009835678985,                 0,                 0,                 0,   -0.001264008495,    0.002461192393,    0.009835678985,                 0,        3.99630643,   0.0001500018564
          0,           0,        2625,      -7.031510498,      -3.739355616,      -5.419465854,      -1.932277293,      -6.501052204,          1021.356,    0.002461156844,    0.009835366074,                 0,                 0,                 0,   -0.001263866417,    0.002461156844,    0.009835366074,                 0,       3.996237013,   0.0001500018564
          0,           0,        2626,      -7.031899439,      -3.740225495,      -5.420234267,      -1.933216174,      -6.501813972,          1021.356,    0.002461121368,    0.009835053919,                 0,                 0,                 0,   -0.001263724685,    0.002461121368,    0.009835053919,                 0,       3.996167782,   0.0001500018564
          0,           0,        2627,      -7.032288097,      -3.741095386,      -5.421002791,      -1.934155013,      -6.502575884,          1021.356,    0.002461085967,    0.009834742517,                 0,                 0,                 0,   -0.001263583297,    0.002461085967,    0.009834742517,                 0,       3.996098735,   0.0001500018564
          0,           0,        2628,      -7.032676473,      -3.741965288,      -5.421771427,      -1.935093811,       -6.50333794,          1021.356,    0.002461050639,    0.009834431867,                 0,                 0,                 0,   -0.001263442251,    0.002461050639,    0.009834431867,                 0,       3.996029872,   0.0001500018564
          0,           0,        2629,      -7.033064568,        -3.7428352,      -5.422540176,      -1.936032572,      -6.504100139,          1021.356,    0.002461015384,    0.009834121968,                 0,                 0,                 0,   -0.001263301548,    0.002461015384,    0.009834121968,                 0,       3.995961192,   0.0001500018564
          0,           0,        2630,      -7.033452382,      -3.743705124,       -5.42330903,       -1.93697129,      -6.504862483,          1021.356,    0.002460980203,    0.009833812817,                 0,                 0,                 0,   -0.001263161187,    0.002460980203,    0.009833812817,                 0,       3.995892695,   0.0001500018564
          0,           0,        2631,      -7.033839916,      -3.744575059,      -5.424077996,      -1.937909968,       -6.50562497,          1021.356,    0.002460945095,    0.009833504412,                 0,                 0,                 0,   -0.001263021166,    0.002460945095,    0.009833504412,                 0,       3.995824381,   0.0001500018564
          0,           0,        2632,      -7.034227171,      -3.745445005,      -5.424847076,      -1.938848605,        -6.5063876,          1021.356,     0.00246091006,    0.009833196752,                 0,                 0,                 0,   -0.001262881485,     0.00246091006,    0.009833196752,                 0,       3.995756249,   0.0001500018564
          0,           0,        2633,      -7.034614149,      -3.746314963,       -5.42561627,      -1.939787205,      -6.507150374,          1021.356,    0.002460875098,    0.009832889835,                 0,                 0,                 0,   -0.001262742142,    0.002460875098,    0.009832889835,                 0,       3.995688299,   0.0001500018564
          0,           0,        2634,      -7.035000848,      -3.747184931,      -5.426385566,       -1.94072576,      -6.507913292,          1021.356,    0.002460840209,    0.009832583659,                 0,                 0,                 0,   -0.001262603138,    0.002460840209,    0.009832583659,                 0,       3.995620529,   0.0001500018564
          0,           0,        2635,       -7.03538727,      -3.748054911,      -5.427154974,      -1.941664278,      -6.508676353,          1021.356,    0.002460805393,    0.009832278222,                 0,                 0,                 0,   -0.001262464471,    0.002460805393,    0.009832278222,                 0,        3.99555294,   0.0001500018564
